,date,dcoilwtico
842,2016-03-24,38.13999938964844
843,2016-03-25,
844,2016-03-28,37.9900016784668
845,2016-03-29,36.90999984741211
846,2016-03-30,36.90999984741211
847,2016-03-31,36.939998626708984
848,2016-04-01,35.36000061035156
849,2016-04-04,34.29999923706055
850,2016-04-05,34.52000045776367
851,2016-04-06,37.7400016784668
852,2016-04-07,37.29999923706055
853,2016-04-08,39.7400016784668
854,2016-04-11,40.459999084472656
855,2016-04-12,42.119998931884766
856,2016-04-13,41.70000076293945
857,2016-04-14,41.45000076293945
858,2016-04-15,40.400001525878906
859,2016-04-18,39.7400016784668
860,2016-04-19,40.880001068115234
861,2016-04-20,42.720001220703125
862,2016-04-21,43.18000030517578
863,2016-04-22,42.7599983215332
864,2016-04-25,41.66999816894531
865,2016-04-26,42.52000045776367
866,2016-04-27,45.290000915527344
867,2016-04-28,46.029998779296875
868,2016-04-29,45.97999954223633
869,2016-05-02,44.75
870,2016-05-03,43.650001525878906
871,2016-05-04,43.77000045776367
872,2016-05-05,44.33000183105469
873,2016-05-06,44.58000183105469
874,2016-05-09,43.45000076293945
875,2016-05-10,44.68000030517578
876,2016-05-11,46.209999084472656
877,2016-05-12,46.63999938964844
878,2016-05-13,46.220001220703125
879,2016-05-16,47.720001220703125
880,2016-05-17,48.290000915527344
881,2016-05-18,48.119998931884766
882,2016-05-19,48.15999984741211
883,2016-05-20,47.66999816894531
884,2016-05-23,48.119998931884766
885,2016-05-24,48.040000915527344
886,2016-05-25,49.099998474121094
887,2016-05-26,49.0
888,2016-05-27,49.36000061035156
889,2016-05-30,
890,2016-05-31,49.099998474121094
891,2016-06-01,49.06999969482422
892,2016-06-02,49.13999938964844
893,2016-06-03,48.689998626708984
894,2016-06-06,49.709999084472656
895,2016-06-07,50.369998931884766
896,2016-06-08,51.22999954223633
897,2016-06-09,50.52000045776367
898,2016-06-10,49.09000015258789
899,2016-06-13,48.88999938964844
900,2016-06-14,48.4900016784668
901,2016-06-15,47.91999816894531
902,2016-06-16,46.13999938964844
903,2016-06-17,48.0
904,2016-06-20,49.400001525878906
905,2016-06-21,48.95000076293945
906,2016-06-22,49.15999984741211
907,2016-06-23,49.34000015258789
908,2016-06-24,46.70000076293945
909,2016-06-27,45.79999923706055
910,2016-06-28,47.93000030517578
911,2016-06-29,49.849998474121094
912,2016-06-30,48.27000045776367
913,2016-07-01,49.02000045776367
914,2016-07-04,
915,2016-07-05,46.72999954223633
916,2016-07-06,47.369998931884766
917,2016-07-07,45.220001220703125
918,2016-07-08,45.369998931884766
919,2016-07-11,44.72999954223633
920,2016-07-12,46.81999969482422
921,2016-07-13,44.869998931884766
922,2016-07-14,45.63999938964844
923,2016-07-15,45.93000030517578
924,2016-07-18,45.22999954223633
925,2016-07-19,44.63999938964844
926,2016-07-20,44.959999084472656
927,2016-07-21,43.959999084472656
928,2016-07-22,43.40999984741211
929,2016-07-25,42.400001525878906
930,2016-07-26,42.15999984741211
931,2016-07-27,41.900001525878906
932,2016-07-28,41.130001068115234
933,2016-07-29,41.540000915527344
934,2016-08-01,40.04999923706055
935,2016-08-02,39.5
936,2016-08-03,40.79999923706055
937,2016-08-04,41.91999816894531
938,2016-08-05,41.83000183105469
939,2016-08-08,43.060001373291016
940,2016-08-09,42.779998779296875
941,2016-08-10,41.75
942,2016-08-11,43.5099983215332
943,2016-08-12,44.470001220703125
944,2016-08-15,45.720001220703125
945,2016-08-16,46.56999969482422
946,2016-08-17,46.810001373291016
947,2016-08-18,48.20000076293945
948,2016-08-19,48.47999954223633
949,2016-08-22,46.79999923706055
950,2016-08-23,47.540000915527344
951,2016-08-24,46.290000915527344
952,2016-08-25,46.970001220703125
953,2016-08-26,47.63999938964844
954,2016-08-29,46.970001220703125
955,2016-08-30,46.31999969482422
956,2016-08-31,44.68000030517578
957,2016-09-01,43.16999816894531
958,2016-09-02,44.38999938964844
959,2016-09-05,
960,2016-09-06,44.849998474121094
961,2016-09-07,45.470001220703125
962,2016-09-08,47.630001068115234
963,2016-09-09,45.880001068115234
964,2016-09-12,46.279998779296875
965,2016-09-13,44.90999984741211
966,2016-09-14,43.619998931884766
967,2016-09-15,43.849998474121094
968,2016-09-16,43.040000915527344
969,2016-09-19,43.34000015258789
970,2016-09-20,43.849998474121094
971,2016-09-21,45.33000183105469
972,2016-09-22,46.099998474121094
973,2016-09-23,44.36000061035156
974,2016-09-26,45.599998474121094
975,2016-09-27,44.650001525878906
976,2016-09-28,47.06999969482422
977,2016-09-29,47.720001220703125
978,2016-09-30,47.720001220703125
979,2016-10-03,48.79999923706055
980,2016-10-04,48.66999816894531
981,2016-10-05,49.75
982,2016-10-06,50.439998626708984
983,2016-10-07,49.7599983215332
984,2016-10-10,49.7599983215332
985,2016-10-11,50.720001220703125
986,2016-10-12,50.13999938964844
987,2016-10-13,50.470001220703125
988,2016-10-14,50.349998474121094
989,2016-10-17,49.970001220703125
990,2016-10-18,50.29999923706055
991,2016-10-19,51.59000015258789
992,2016-10-20,50.310001373291016
993,2016-10-21,50.61000061035156
994,2016-10-24,50.18000030517578
995,2016-10-25,49.45000076293945
996,2016-10-26,48.75
997,2016-10-27,49.709999084472656
998,2016-10-28,48.720001220703125
999,2016-10-31,46.83000183105469
1000,2016-11-01,46.65999984741211
1001,2016-11-02,45.31999969482422
1002,2016-11-03,44.65999984741211
1003,2016-11-04,44.06999969482422
1004,2016-11-07,44.880001068115234
1005,2016-11-08,44.959999084472656
1006,2016-11-09,45.20000076293945
1007,2016-11-10,44.619998931884766
1008,2016-11-11,43.38999938964844
1009,2016-11-14,43.290000915527344
1010,2016-11-15,45.86000061035156
1011,2016-11-16,45.560001373291016
1012,2016-11-17,45.369998931884766
1013,2016-11-18,45.689998626708984
1014,2016-11-21,47.47999954223633
1015,2016-11-22,48.06999969482422
1016,2016-11-23,46.720001220703125
1017,2016-11-24,
1018,2016-11-25,46.720001220703125
1019,2016-11-28,45.65999984741211
1020,2016-11-29,45.290000915527344
1021,2016-11-30,49.40999984741211
1022,2016-12-01,51.08000183105469
1023,2016-12-02,51.70000076293945
1024,2016-12-05,51.720001220703125
1025,2016-12-06,50.95000076293945
1026,2016-12-07,49.849998474121094
1027,2016-12-08,50.84000015258789
1028,2016-12-09,51.5099983215332
1029,2016-12-12,52.7400016784668
1030,2016-12-13,52.9900016784668
1031,2016-12-14,51.0099983215332
1032,2016-12-15,50.900001525878906
1033,2016-12-16,51.93000030517578
1034,2016-12-19,52.130001068115234
1035,2016-12-20,52.220001220703125
1036,2016-12-21,51.439998626708984
1037,2016-12-22,51.97999954223633
1038,2016-12-23,52.0099983215332
1039,2016-12-26,
1040,2016-12-27,52.81999969482422
1041,2016-12-28,54.0099983215332
1042,2016-12-29,53.79999923706055
1043,2016-12-30,53.75
1044,2017-01-02,
1045,2017-01-03,52.36000061035156
1046,2017-01-04,53.2599983215332
1047,2017-01-05,53.77000045776367
1048,2017-01-06,53.97999954223633
1049,2017-01-09,51.95000076293945
1050,2017-01-10,50.81999969482422
1051,2017-01-11,52.189998626708984
1052,2017-01-12,53.0099983215332
1053,2017-01-13,52.36000061035156
1054,2017-01-16,
1055,2017-01-17,52.45000076293945
1056,2017-01-18,51.119998931884766
1057,2017-01-19,51.38999938964844
1058,2017-01-20,52.33000183105469
1059,2017-01-23,52.77000045776367
1060,2017-01-24,52.380001068115234
1061,2017-01-25,52.13999938964844
1062,2017-01-26,53.2400016784668
1063,2017-01-27,53.18000030517578
1064,2017-01-30,52.630001068115234
1065,2017-01-31,52.75
1066,2017-02-01,53.900001525878906
1067,2017-02-02,53.54999923706055
1068,2017-02-03,53.810001373291016
1069,2017-02-06,53.0099983215332
1070,2017-02-07,52.189998626708984
1071,2017-02-08,52.369998931884766
1072,2017-02-09,52.9900016784668
1073,2017-02-10,53.84000015258789
1074,2017-02-13,52.959999084472656
1075,2017-02-14,53.209999084472656
1076,2017-02-15,53.11000061035156
1077,2017-02-16,53.40999984741211
1078,2017-02-17,53.40999984741211
1079,2017-02-20,
1080,2017-02-21,54.02000045776367
1081,2017-02-22,53.61000061035156
1082,2017-02-23,54.47999954223633
1083,2017-02-24,53.9900016784668
1084,2017-02-27,54.040000915527344
1085,2017-02-28,54.0
1086,2017-03-01,53.81999969482422
1087,2017-03-02,52.630001068115234
1088,2017-03-03,53.33000183105469
1089,2017-03-06,53.189998626708984
1090,2017-03-07,52.68000030517578
1091,2017-03-08,49.83000183105469
1092,2017-03-09,48.75
1093,2017-03-10,48.04999923706055
1094,2017-03-13,47.95000076293945
1095,2017-03-14,47.2400016784668
1096,2017-03-15,48.34000015258789
1097,2017-03-16,48.29999923706055
1098,2017-03-17,48.34000015258789
1099,2017-03-20,47.790000915527344
1100,2017-03-21,47.02000045776367
1101,2017-03-22,47.290000915527344
1102,2017-03-23,47.0
1103,2017-03-24,47.29999923706055
1104,2017-03-27,47.02000045776367
1105,2017-03-28,48.36000061035156
1106,2017-03-29,49.470001220703125
1107,2017-03-30,50.29999923706055
1108,2017-03-31,50.540000915527344
1109,2017-04-03,50.25
1110,2017-04-04,50.9900016784668
1111,2017-04-05,51.13999938964844
1112,2017-04-06,51.689998626708984
1113,2017-04-07,52.25
1114,2017-04-10,53.060001373291016
1115,2017-04-11,53.380001068115234
1116,2017-04-12,53.119998931884766
1117,2017-04-13,53.189998626708984
1118,2017-04-14,
1119,2017-04-17,52.619998931884766
1120,2017-04-18,52.459999084472656
1121,2017-04-19,50.4900016784668
1122,2017-04-20,50.2599983215332
1123,2017-04-21,49.63999938964844
1124,2017-04-24,48.900001525878906
1125,2017-04-25,49.220001220703125
1126,2017-04-26,49.220001220703125
1127,2017-04-27,48.959999084472656
1128,2017-04-28,49.310001373291016
1129,2017-05-01,48.83000183105469
1130,2017-05-02,47.650001525878906
1131,2017-05-03,47.790000915527344
1132,2017-05-04,45.54999923706055
1133,2017-05-05,46.22999954223633
1134,2017-05-08,46.459999084472656
1135,2017-05-09,45.84000015258789
1136,2017-05-10,47.279998779296875
1137,2017-05-11,47.810001373291016
1138,2017-05-12,47.83000183105469
1139,2017-05-15,48.86000061035156
1140,2017-05-16,48.63999938964844
1141,2017-05-17,49.040000915527344
1142,2017-05-18,49.36000061035156
1143,2017-05-19,50.31999969482422
1144,2017-05-22,50.810001373291016
1145,2017-05-23,51.119998931884766
1146,2017-05-24,50.9900016784668
1147,2017-05-25,48.56999969482422
1148,2017-05-26,49.58000183105469
1149,2017-05-29,
1150,2017-05-30,49.630001068115234
1151,2017-05-31,48.290000915527344
1152,2017-06-01,48.31999969482422
1153,2017-06-02,47.68000030517578
1154,2017-06-05,47.400001525878906
1155,2017-06-06,48.130001068115234
1156,2017-06-07,45.79999923706055
1157,2017-06-08,45.68000030517578
1158,2017-06-09,45.81999969482422
1159,2017-06-12,46.099998474121094
1160,2017-06-13,46.40999984741211
1161,2017-06-14,44.790000915527344
1162,2017-06-15,44.470001220703125
1163,2017-06-16,44.72999954223633
1164,2017-06-19,44.2400016784668
1165,2017-06-20,43.34000015258789
1166,2017-06-21,42.47999954223633
1167,2017-06-22,42.529998779296875
1168,2017-06-23,42.86000061035156
1169,2017-06-26,43.2400016784668
1170,2017-06-27,44.25
1171,2017-06-28,44.7400016784668
1172,2017-06-29,44.880001068115234
1173,2017-06-30,46.02000045776367
1174,2017-07-03,
1175,2017-07-04,
1176,2017-07-05,45.11000061035156
1177,2017-07-06,45.52000045776367
1178,2017-07-07,44.25
1179,2017-07-10,44.400001525878906
1180,2017-07-11,45.060001373291016
1181,2017-07-12,45.47999954223633
1182,2017-07-13,46.060001373291016
1183,2017-07-14,46.529998779296875
1184,2017-07-17,46.02000045776367
1185,2017-07-18,46.400001525878906
1186,2017-07-19,47.099998474121094
1187,2017-07-20,46.72999954223633
1188,2017-07-21,45.779998779296875
1189,2017-07-24,46.209999084472656
1190,2017-07-25,47.77000045776367
1191,2017-07-26,48.58000183105469
1192,2017-07-27,49.04999923706055
1193,2017-07-28,49.720001220703125
1194,2017-07-31,50.209999084472656
1195,2017-08-01,49.189998626708984
1196,2017-08-02,49.599998474121094
1197,2017-08-03,49.029998779296875
1198,2017-08-04,49.56999969482422
1199,2017-08-07,49.369998931884766
1200,2017-08-08,49.06999969482422
1201,2017-08-09,49.59000015258789
1202,2017-08-10,48.540000915527344
1203,2017-08-11,48.810001373291016
1204,2017-08-14,47.59000015258789
1205,2017-08-15,47.56999969482422
1206,2017-08-16,46.79999923706055
1207,2017-08-17,47.06999969482422
1208,2017-08-18,48.59000015258789
1209,2017-08-21,47.38999938964844
1210,2017-08-22,47.650001525878906
1211,2017-08-23,48.45000076293945
1212,2017-08-24,47.2400016784668
1213,2017-08-25,47.650001525878906
1214,2017-08-28,46.400001525878906
1215,2017-08-29,46.459999084472656
1216,2017-08-30,45.959999084472656
1217,2017-08-31,47.2599983215332
